time_slot,source_sat_id,target_sat_id,is_inter_plane,actual_delay
11,satellite_187,satellite_188,0,0.01195202
11,satellite_187,satellite_200,1,0.0023558666666666666
11,satellite_188,satellite_189,0,0.011959003333333334
11,satellite_188,satellite_201,1,0.002840263333333333
11,satellite_189,satellite_190,0,0.011920403333333334
11,satellite_189,satellite_202,1,0.0026871833333333333
11,satellite_190,satellite_191,0,0.011866763333333334
11,satellite_190,satellite_203,1,0.0019382533333333334
11,satellite_191,satellite_192,0,0.011841683333333334
11,satellite_191,satellite_204,1,0.0008256299999999999
11,satellite_192,satellite_193,0,0.011865326666666667
11,satellite_192,satellite_205,1,0.0007902899999999999
11,satellite_193,satellite_194,0,0.011918693333333334
11,satellite_193,satellite_206,1,0.0019062999999999999
11,satellite_194,satellite_195,0,0.011958426666666666
11,satellite_194,satellite_207,1,0.00267172
11,satellite_195,satellite_208,1,0.0028454733333333334
11,satellite_196,satellite_197,0,0.011910773333333333
11,satellite_196,satellite_208,0,0.011952986666666667
11,satellite_196,satellite_209,1,0.0023804
11,satellite_197,satellite_198,0,0.011871723333333332
11,satellite_197,satellite_210,1,0.00140325
11,satellite_198,satellite_199,0,0.01187099
11,satellite_198,satellite_211,1,0.00044558
11,satellite_199,satellite_200,0,0.011909213333333333
11,satellite_199,satellite_212,1,0.0013665399999999999
11,satellite_200,satellite_201,0,0.01195202
11,satellite_200,satellite_213,1,0.0023558666666666666
11,satellite_201,satellite_202,0,0.011959003333333334
11,satellite_201,satellite_214,1,0.002840263333333333
11,satellite_202,satellite_203,0,0.011920403333333334
11,satellite_202,satellite_215,1,0.0026871833333333333
11,satellite_203,satellite_204,0,0.011866763333333334
11,satellite_203,satellite_216,1,0.0019382533333333334
11,satellite_204,satellite_205,0,0.011841683333333334
11,satellite_204,satellite_217,1,0.0008256299999999999
11,satellite_205,satellite_206,0,0.011865326666666667
11,satellite_205,satellite_218,1,0.0007902899999999999
11,satellite_206,satellite_207,0,0.011918693333333334
11,satellite_206,satellite_219,1,0.0019062999999999999
11,satellite_207,satellite_208,0,0.011958426666666666
11,satellite_207,satellite_220,1,0.00267172
11,satellite_208,satellite_221,1,0.0028454733333333334
11,satellite_209,satellite_210,0,0.011910773333333333
11,satellite_209,satellite_221,0,0.011952986666666667
11,satellite_209,satellite_222,1,0.0023804
11,satellite_210,satellite_211,0,0.011871723333333332
11,satellite_210,satellite_223,1,0.00140325
11,satellite_211,satellite_212,0,0.01187099
11,satellite_211,satellite_224,1,0.00044558
11,satellite_212,satellite_213,0,0.011909213333333333
11,satellite_212,satellite_225,1,0.0013665399999999999
11,satellite_213,satellite_214,0,0.01195202
11,satellite_213,satellite_226,1,0.0023558666666666666
11,satellite_214,satellite_215,0,0.011959003333333334
11,satellite_214,satellite_227,1,0.002840263333333333
11,satellite_215,satellite_216,0,0.011920403333333334
11,satellite_215,satellite_228,1,0.0026871833333333333
11,satellite_216,satellite_217,0,0.011866763333333334
11,satellite_216,satellite_229,1,0.0019382533333333334
11,satellite_217,satellite_218,0,0.011841683333333334
11,satellite_217,satellite_230,1,0.0008256299999999999
11,satellite_218,satellite_219,0,0.011865326666666667
11,satellite_218,satellite_231,1,0.0007902899999999999
11,satellite_219,satellite_220,0,0.011918693333333334
11,satellite_219,satellite_232,1,0.0019062999999999999
11,satellite_220,satellite_221,0,0.011958426666666666
11,satellite_220,satellite_233,1,0.00267172
11,satellite_221,satellite_234,1,0.0028454733333333334
11,satellite_222,satellite_223,0,0.011910773333333333
11,satellite_222,satellite_234,0,0.011952986666666667
11,satellite_222,satellite_235,1,0.0023804
11,satellite_223,satellite_224,0,0.011871723333333332
11,satellite_223,satellite_236,1,0.00140325
11,satellite_224,satellite_225,0,0.01187099
11,satellite_224,satellite_237,1,0.00044558
11,satellite_225,satellite_226,0,0.011909213333333333
11,satellite_225,satellite_238,1,0.0013665399999999999
11,satellite_226,satellite_227,0,0.01195202
11,satellite_226,satellite_239,1,0.0023558666666666666
11,satellite_227,satellite_228,0,0.011959003333333334
11,satellite_227,satellite_240,1,0.002840263333333333
11,satellite_228,satellite_229,0,0.011920403333333334
11,satellite_228,satellite_241,1,0.0026871833333333333
11,satellite_229,satellite_230,0,0.011866763333333334
11,satellite_229,satellite_242,1,0.0019382533333333334
11,satellite_230,satellite_231,0,0.011841683333333334
11,satellite_230,satellite_243,1,0.0008256299999999999
11,satellite_231,satellite_232,0,0.011865326666666667
11,satellite_231,satellite_244,1,0.0007902899999999999
11,satellite_232,satellite_233,0,0.011918693333333334
11,satellite_232,satellite_245,1,0.0019062999999999999
11,satellite_233,satellite_234,0,0.011958426666666666
11,satellite_233,satellite_246,1,0.00267172
11,satellite_234,satellite_247,1,0.0028454733333333334
11,satellite_235,satellite_236,0,0.011910773333333333
11,satellite_235,satellite_247,0,0.011952986666666667
11,satellite_235,satellite_248,1,0.0023804
11,satellite_236,satellite_237,0,0.011871723333333332
11,satellite_236,satellite_249,1,0.00140325
11,satellite_237,satellite_238,0,0.01187099
11,satellite_237,satellite_250,1,0.00044558
11,satellite_238,satellite_239,0,0.011909213333333333
11,satellite_238,satellite_251,1,0.0013665399999999999
11,satellite_239,satellite_240,0,0.01195202
11,satellite_239,satellite_252,1,0.0023558666666666666
11,satellite_240,satellite_241,0,0.011959003333333334
11,satellite_240,satellite_253,1,0.002840263333333333
11,satellite_241,satellite_242,0,0.011920403333333334
11,satellite_241,satellite_254,1,0.0026871833333333333
11,satellite_242,satellite_243,0,0.011866763333333334
11,satellite_242,satellite_255,1,0.0019382533333333334
11,satellite_243,satellite_244,0,0.011841683333333334
11,satellite_243,satellite_256,1,0.0008256299999999999
11,satellite_244,satellite_245,0,0.011865326666666667
11,satellite_244,satellite_257,1,0.0007902899999999999
11,satellite_245,satellite_246,0,0.011918693333333334
11,satellite_245,satellite_258,1,0.0019062999999999999
11,satellite_246,satellite_247,0,0.011958426666666666
11,satellite_246,satellite_259,1,0.00267172
11,satellite_247,satellite_260,1,0.0028454733333333334
11,satellite_248,satellite_249,0,0.011910773333333333
11,satellite_248,satellite_260,0,0.011952986666666667
11,satellite_248,satellite_261,1,0.0023804
11,satellite_249,satellite_250,0,0.011871723333333332
11,satellite_249,satellite_262,1,0.00140325
11,satellite_250,satellite_251,0,0.01187099
11,satellite_250,satellite_263,1,0.00044558
11,satellite_251,satellite_252,0,0.011909213333333333
11,satellite_251,satellite_264,1,0.0013665399999999999
11,satellite_252,satellite_253,0,0.01195202
11,satellite_252,satellite_265,1,0.0023558666666666666
11,satellite_253,satellite_254,0,0.011959003333333334
11,satellite_253,satellite_266,1,0.002840263333333333
11,satellite_254,satellite_255,0,0.011920403333333334
11,satellite_254,satellite_267,1,0.0026871833333333333
11,satellite_255,satellite_256,0,0.011866763333333334
11,satellite_255,satellite_268,1,0.0019382533333333334
11,satellite_256,satellite_257,0,0.011841683333333334
11,satellite_256,satellite_269,1,0.0008256299999999999
11,satellite_257,satellite_258,0,0.011865326666666667
11,satellite_257,satellite_270,1,0.0007902899999999999
11,satellite_258,satellite_259,0,0.011918693333333334
11,satellite_258,satellite_271,1,0.0019062999999999999
11,satellite_259,satellite_260,0,0.011958426666666666
11,satellite_259,satellite_272,1,0.00267172
11,satellite_260,satellite_273,1,0.0028454733333333334
11,satellite_261,satellite_262,0,0.011910773333333333
11,satellite_261,satellite_273,0,0.011952986666666667
11,satellite_261,satellite_274,1,0.0023804
11,satellite_262,satellite_263,0,0.011871723333333332
11,satellite_262,satellite_275,1,0.00140325
11,satellite_263,satellite_264,0,0.01187099
11,satellite_263,satellite_276,1,0.00044558
11,satellite_264,satellite_265,0,0.011909213333333333
11,satellite_264,satellite_277,1,0.0013665399999999999
11,satellite_265,satellite_266,0,0.01195202
11,satellite_265,satellite_278,1,0.0023558666666666666
11,satellite_266,satellite_267,0,0.011959003333333334
11,satellite_266,satellite_279,1,0.002840263333333333
11,satellite_267,satellite_268,0,0.011920403333333334
11,satellite_267,satellite_280,1,0.0026871833333333333
11,satellite_268,satellite_269,0,0.011866763333333334
11,satellite_268,satellite_281,1,0.0019382533333333334
11,satellite_269,satellite_270,0,0.011841683333333334
11,satellite_269,satellite_282,1,0.0008256299999999999
11,satellite_270,satellite_271,0,0.011865326666666667
11,satellite_270,satellite_283,1,0.0007902899999999999
11,satellite_271,satellite_272,0,0.011918693333333334
11,satellite_271,satellite_284,1,0.0019062999999999999
11,satellite_272,satellite_273,0,0.011958426666666666
11,satellite_272,satellite_285,1,0.00267172
11,satellite_273,satellite_286,1,0.0028454733333333334
11,satellite_274,satellite_275,0,0.011910773333333333
11,satellite_274,satellite_286,0,0.011952986666666667
11,satellite_274,satellite_287,1,0.0023804
11,satellite_275,satellite_276,0,0.011871723333333332
11,satellite_275,satellite_288,1,0.00140325
11,satellite_276,satellite_277,0,0.01187099
11,satellite_276,satellite_289,1,0.00044558
11,satellite_277,satellite_278,0,0.011909213333333333
11,satellite_277,satellite_290,1,0.0013665399999999999
11,satellite_278,satellite_279,0,0.01195202
11,satellite_278,satellite_291,1,0.0023558666666666666
11,satellite_279,satellite_280,0,0.011959003333333334
11,satellite_279,satellite_292,1,0.002840263333333333
11,satellite_280,satellite_281,0,0.011920403333333334
11,satellite_280,satellite_293,1,0.0026871833333333333
11,satellite_281,satellite_282,0,0.011866763333333334
11,satellite_281,satellite_294,1,0.0019382533333333334
11,satellite_282,satellite_283,0,0.011841683333333334
11,satellite_282,satellite_295,1,0.0008256299999999999
11,satellite_283,satellite_284,0,0.011865326666666667
11,satellite_283,satellite_296,1,0.0007902899999999999
11,satellite_284,satellite_285,0,0.011918693333333334
11,satellite_284,satellite_297,1,0.0019062999999999999
11,satellite_285,satellite_286,0,0.011958426666666666
11,satellite_285,satellite_298,1,0.00267172
11,satellite_286,satellite_299,1,0.0028454733333333334
11,satellite_287,satellite_288,0,0.011910773333333333
11,satellite_287,satellite_299,0,0.011952986666666667
11,satellite_287,satellite_300,1,0.0023804
11,satellite_288,satellite_289,0,0.011871723333333332
11,satellite_288,satellite_301,1,0.00140325
11,satellite_289,satellite_290,0,0.01187099
11,satellite_289,satellite_302,1,0.00044558
11,satellite_290,satellite_291,0,0.011909213333333333
11,satellite_290,satellite_303,1,0.0013665399999999999
11,satellite_291,satellite_292,0,0.01195202
11,satellite_291,satellite_304,1,0.0023558666666666666
11,satellite_292,satellite_293,0,0.011959003333333334
11,satellite_292,satellite_305,1,0.002840263333333333
11,satellite_293,satellite_294,0,0.011920403333333334
11,satellite_293,satellite_306,1,0.0026871833333333333
11,satellite_294,satellite_295,0,0.011866763333333334
11,satellite_294,satellite_307,1,0.0019382533333333334
11,satellite_295,satellite_296,0,0.011841683333333334
11,satellite_295,satellite_308,1,0.0008256299999999999
11,satellite_296,satellite_297,0,0.011865326666666667
11,satellite_296,satellite_309,1,0.0007902899999999999
11,satellite_297,satellite_298,0,0.011918693333333334
11,satellite_297,satellite_310,1,0.0019062999999999999
11,satellite_298,satellite_299,0,0.011958426666666666
11,satellite_298,satellite_311,1,0.00267172
11,satellite_299,satellite_312,1,0.0028454733333333334
11,satellite_300,satellite_301,0,0.011910773333333333
11,satellite_300,satellite_312,0,0.011952986666666667
11,satellite_300,satellite_313,1,0.0023804
11,satellite_301,satellite_302,0,0.011871723333333332
11,satellite_301,satellite_314,1,0.00140325
11,satellite_302,satellite_303,0,0.01187099
11,satellite_302,satellite_315,1,0.00044558
11,satellite_303,satellite_304,0,0.011909213333333333
11,satellite_303,satellite_316,1,0.0013665399999999999
11,satellite_304,satellite_305,0,0.01195202
11,satellite_304,satellite_317,1,0.0023558666666666666
11,satellite_305,satellite_306,0,0.011959003333333334
11,satellite_305,satellite_318,1,0.002840263333333333
11,satellite_306,satellite_307,0,0.011920403333333334
11,satellite_306,satellite_319,1,0.0026871833333333333
11,satellite_307,satellite_308,0,0.011866763333333334
11,satellite_307,satellite_320,1,0.0019382533333333334
11,satellite_308,satellite_309,0,0.011841683333333334
11,satellite_308,satellite_321,1,0.0008256299999999999
11,satellite_309,satellite_310,0,0.011865326666666667
11,satellite_309,satellite_322,1,0.0007902899999999999
11,satellite_310,satellite_311,0,0.011918693333333334
11,satellite_310,satellite_323,1,0.0019062999999999999
11,satellite_311,satellite_312,0,0.011958426666666666
11,satellite_311,satellite_324,1,0.00267172
11,satellite_312,satellite_325,1,0.0028454733333333334
11,satellite_313,satellite_314,0,0.011910773333333333
11,satellite_313,satellite_325,0,0.011952986666666667
11,satellite_313,satellite_326,1,0.0023804
11,satellite_314,satellite_315,0,0.011871723333333332
11,satellite_314,satellite_327,1,0.00140325
11,satellite_315,satellite_316,0,0.01187099
11,satellite_315,satellite_328,1,0.00044558
11,satellite_316,satellite_317,0,0.011909213333333333
11,satellite_316,satellite_329,1,0.0013665399999999999
11,satellite_317,satellite_318,0,0.01195202
11,satellite_317,satellite_330,1,0.0023558666666666666
11,satellite_318,satellite_319,0,0.011959003333333334
11,satellite_318,satellite_331,1,0.002840263333333333
11,satellite_319,satellite_320,0,0.011920403333333334
11,satellite_319,satellite_332,1,0.0026871833333333333
11,satellite_320,satellite_321,0,0.011866763333333334
11,satellite_320,satellite_333,1,0.0019382533333333334
11,satellite_321,satellite_322,0,0.011841683333333334
11,satellite_321,satellite_334,1,0.0008256299999999999
11,satellite_322,satellite_323,0,0.011865326666666667
11,satellite_322,satellite_335,1,0.0007902899999999999
11,satellite_323,satellite_324,0,0.011918693333333334
11,satellite_323,satellite_336,1,0.0019062999999999999
11,satellite_324,satellite_325,0,0.011958426666666666
11,satellite_324,satellite_337,1,0.00267172
11,satellite_325,satellite_338,1,0.0028454733333333334
11,satellite_326,satellite_327,0,0.011910773333333333
11,satellite_326,satellite_338,0,0.011952986666666667
11,satellite_326,satellite_339,1,0.0023804
11,satellite_327,satellite_328,0,0.011871723333333332
11,satellite_327,satellite_340,1,0.00140325
11,satellite_328,satellite_329,0,0.01187099
11,satellite_328,satellite_341,1,0.00044558
11,satellite_329,satellite_330,0,0.011909213333333333
11,satellite_329,satellite_342,1,0.0013665399999999999
11,satellite_330,satellite_331,0,0.01195202
11,satellite_330,satellite_343,1,0.0023558666666666666
11,satellite_331,satellite_332,0,0.011959003333333334
11,satellite_331,satellite_344,1,0.002840263333333333
11,satellite_332,satellite_333,0,0.011920403333333334
11,satellite_332,satellite_345,1,0.0026871833333333333
11,satellite_333,satellite_334,0,0.011866763333333334
11,satellite_333,satellite_346,1,0.0019382533333333334
11,satellite_334,satellite_335,0,0.011841683333333334
11,satellite_334,satellite_347,1,0.0008256299999999999
11,satellite_335,satellite_336,0,0.011865326666666667
11,satellite_335,satellite_348,1,0.0007902899999999999
11,satellite_336,satellite_337,0,0.011918693333333334
11,satellite_336,satellite_349,1,0.0019062999999999999
11,satellite_337,satellite_338,0,0.011958426666666666
11,satellite_337,satellite_350,1,0.00267172
11,satellite_338,satellite_351,1,0.0028454733333333334
12,satellite_1,satellite_2,0,0.011904866666666666
12,satellite_1,satellite_13,0,0.01194914
12,satellite_1,satellite_14,1,0.0022830466666666667
12,satellite_2,satellite_3,0,0.011869153333333333
12,satellite_2,satellite_15,1,0.00126106
12,satellite_13,satellite_12,0,0.01196046
12,satellite_13,satellite_26,1,0.002821726666666667
12,satellite_14,satellite_15,0,0.011904866666666666
12,satellite_14,satellite_26,0,0.01194914
12,satellite_14,satellite_27,1,0.0022830466666666667
12,satellite_3,satellite_4,0,0.011874029999999999
12,satellite_3,satellite_16,1,0.00046846666666666665
12,satellite_15,satellite_16,0,0.011869153333333333
12,satellite_15,satellite_28,1,0.00126106
12,satellite_4,satellite_5,0,0.011915173333333334
12,satellite_4,satellite_17,1,0.0015067499999999998
12,satellite_16,satellite_17,0,0.011874029999999999
12,satellite_16,satellite_29,1,0.00046846666666666665
12,satellite_5,satellite_6,0,0.011955426666666668
12,satellite_5,satellite_18,1,0.002447313333333333
12,satellite_17,satellite_18,0,0.011915173333333334
12,satellite_17,satellite_30,1,0.0015067499999999998
12,satellite_6,satellite_7,0,0.01195642
12,satellite_6,satellite_19,1,0.0028566533333333334
12,satellite_18,satellite_19,0,0.011955426666666668
12,satellite_18,satellite_31,1,0.002447313333333333
12,satellite_7,satellite_8,0,0.011913673333333333
12,satellite_7,satellite_20,1,0.0026243
12,satellite_19,satellite_20,0,0.01195642
12,satellite_19,satellite_32,1,0.0028566533333333334
12,satellite_8,satellite_9,0,0.011861373333333333
12,satellite_8,satellite_21,1,0.0018131799999999997
12,satellite_20,satellite_21,0,0.011913673333333333
12,satellite_20,satellite_33,1,0.0026243
12,satellite_9,satellite_10,0,0.011841976666666667
12,satellite_9,satellite_22,1,0.0006933733333333333
12,satellite_21,satellite_22,0,0.011861373333333333
12,satellite_21,satellite_34,1,0.0018131799999999997
12,satellite_10,satellite_11,0,0.01187107
12,satellite_10,satellite_23,1,0.0009286866666666666
12,satellite_22,satellite_23,0,0.011841976666666667
12,satellite_22,satellite_35,1,0.0006933733333333333
12,satellite_11,satellite_12,0,0.011925246666666667
12,satellite_11,satellite_24,1,0.0020269800000000003
12,satellite_23,satellite_24,0,0.01187107
12,satellite_23,satellite_36,1,0.0009286866666666666
12,satellite_12,satellite_25,1,0.0027277533333333335
12,satellite_24,satellite_25,0,0.011925246666666667
12,satellite_24,satellite_37,1,0.0020269800000000003
12,satellite_25,satellite_26,0,0.01196046
12,satellite_25,satellite_38,1,0.0027277533333333335
12,satellite_26,satellite_39,1,0.002821726666666667
12,satellite_27,satellite_28,0,0.011904866666666666
12,satellite_27,satellite_39,0,0.01194914
12,satellite_27,satellite_40,1,0.0022830466666666667
12,satellite_28,satellite_29,0,0.011869153333333333
12,satellite_28,satellite_41,1,0.00126106
12,satellite_29,satellite_30,0,0.011874029999999999
12,satellite_29,satellite_42,1,0.00046846666666666665
12,satellite_30,satellite_31,0,0.011915173333333334
12,satellite_30,satellite_43,1,0.0015067499999999998
12,satellite_31,satellite_32,0,0.011955426666666668
12,satellite_31,satellite_44,1,0.002447313333333333
12,satellite_32,satellite_33,0,0.01195642
12,satellite_32,satellite_45,1,0.0028566533333333334
12,satellite_33,satellite_34,0,0.011913673333333333
12,satellite_33,satellite_46,1,0.0026243
12,satellite_34,satellite_35,0,0.011861373333333333
12,satellite_34,satellite_47,1,0.0018131799999999997
12,satellite_35,satellite_36,0,0.011841976666666667
12,satellite_35,satellite_48,1,0.0006933733333333333
12,satellite_36,satellite_37,0,0.01187107
12,satellite_36,satellite_49,1,0.0009286866666666666
12,satellite_37,satellite_38,0,0.011925246666666667
12,satellite_37,satellite_50,1,0.0020269800000000003
12,satellite_38,satellite_39,0,0.01196046
12,satellite_38,satellite_51,1,0.0027277533333333335
12,satellite_39,satellite_52,1,0.002821726666666667
12,satellite_40,satellite_41,0,0.011904866666666666
12,satellite_40,satellite_52,0,0.01194914
12,satellite_40,satellite_53,1,0.0022830466666666667
12,satellite_41,satellite_42,0,0.011869153333333333
12,satellite_41,satellite_54,1,0.00126106
12,satellite_42,satellite_43,0,0.011874029999999999
12,satellite_42,satellite_55,1,0.00046846666666666665
12,satellite_43,satellite_44,0,0.011915173333333334
12,satellite_43,satellite_56,1,0.0015067499999999998
12,satellite_44,satellite_45,0,0.011955426666666668
12,satellite_44,satellite_57,1,0.002447313333333333
12,satellite_45,satellite_46,0,0.01195642
12,satellite_45,satellite_58,1,0.0028566533333333334
12,satellite_46,satellite_47,0,0.011913673333333333
12,satellite_46,satellite_59,1,0.0026243
12,satellite_47,satellite_48,0,0.011861373333333333
12,satellite_47,satellite_60,1,0.0018131799999999997
12,satellite_48,satellite_49,0,0.011841976666666667
12,satellite_48,satellite_61,1,0.0006933733333333333
12,satellite_49,satellite_50,0,0.01187107
12,satellite_49,satellite_62,1,0.0009286866666666666
12,satellite_50,satellite_51,0,0.011925246666666667
12,satellite_50,satellite_63,1,0.0020269800000000003
12,satellite_51,satellite_52,0,0.01196046
12,satellite_51,satellite_64,1,0.0027277533333333335
12,satellite_52,satellite_65,1,0.002821726666666667
12,satellite_53,satellite_54,0,0.011904866666666666
12,satellite_53,satellite_65,0,0.01194914
12,satellite_53,satellite_66,1,0.0022830466666666667
12,satellite_54,satellite_55,0,0.011869153333333333
12,satellite_54,satellite_67,1,0.00126106
12,satellite_55,satellite_56,0,0.011874029999999999
12,satellite_55,satellite_68,1,0.00046846666666666665
12,satellite_56,satellite_57,0,0.011915173333333334
12,satellite_56,satellite_69,1,0.0015067499999999998
12,satellite_57,satellite_58,0,0.011955426666666668
12,satellite_57,satellite_70,1,0.002447313333333333
12,satellite_58,satellite_59,0,0.01195642
12,satellite_58,satellite_71,1,0.0028566533333333334
12,satellite_59,satellite_60,0,0.011913673333333333
12,satellite_59,satellite_72,1,0.0026243
12,satellite_60,satellite_61,0,0.011861373333333333
12,satellite_60,satellite_73,1,0.0018131799999999997
12,satellite_61,satellite_62,0,0.011841976666666667
12,satellite_61,satellite_74,1,0.0006933733333333333
12,satellite_62,satellite_63,0,0.01187107
12,satellite_62,satellite_75,1,0.0009286866666666666
12,satellite_63,satellite_64,0,0.011925246666666667
12,satellite_63,satellite_76,1,0.0020269800000000003
12,satellite_64,satellite_65,0,0.01196046
12,satellite_64,satellite_77,1,0.0027277533333333335
12,satellite_65,satellite_78,1,0.002821726666666667
12,satellite_66,satellite_67,0,0.011904866666666666
12,satellite_66,satellite_78,0,0.01194914
12,satellite_66,satellite_79,1,0.0022830466666666667
12,satellite_67,satellite_68,0,0.011869153333333333
12,satellite_67,satellite_80,1,0.00126106
12,satellite_68,satellite_69,0,0.011874029999999999
12,satellite_68,satellite_81,1,0.00046846666666666665
12,satellite_69,satellite_70,0,0.011915173333333334
12,satellite_69,satellite_82,1,0.0015067499999999998
12,satellite_70,satellite_71,0,0.011955426666666668
12,satellite_70,satellite_83,1,0.002447313333333333
12,satellite_71,satellite_72,0,0.01195642
12,satellite_71,satellite_84,1,0.0028566533333333334
12,satellite_72,satellite_73,0,0.011913673333333333
12,satellite_72,satellite_85,1,0.0026243
12,satellite_73,satellite_74,0,0.011861373333333333
12,satellite_73,satellite_86,1,0.0018131799999999997
12,satellite_74,satellite_75,0,0.011841976666666667
12,satellite_74,satellite_87,1,0.0006933733333333333
12,satellite_75,satellite_76,0,0.01187107
12,satellite_75,satellite_88,1,0.0009286866666666666
12,satellite_76,satellite_77,0,0.011925246666666667
12,satellite_76,satellite_89,1,0.0020269800000000003
12,satellite_77,satellite_78,0,0.01196046
12,satellite_77,satellite_90,1,0.0027277533333333335
12,satellite_78,satellite_91,1,0.002821726666666667
12,satellite_79,satellite_80,0,0.011904866666666666
12,satellite_79,satellite_91,0,0.01194914
12,satellite_79,satellite_92,1,0.0022830466666666667
12,satellite_80,satellite_81,0,0.011869153333333333
12,satellite_80,satellite_93,1,0.00126106
12,satellite_81,satellite_82,0,0.011874029999999999
12,satellite_81,satellite_94,1,0.00046846666666666665
12,satellite_82,satellite_83,0,0.011915173333333334
12,satellite_82,satellite_95,1,0.0015067499999999998
12,satellite_83,satellite_84,0,0.011955426666666668
12,satellite_83,satellite_96,1,0.002447313333333333
12,satellite_84,satellite_85,0,0.01195642
12,satellite_84,satellite_97,1,0.0028566533333333334
12,satellite_85,satellite_86,0,0.011913673333333333
12,satellite_85,satellite_98,1,0.0026243
12,satellite_86,satellite_87,0,0.011861373333333333
12,satellite_86,satellite_99,1,0.0018131799999999997
12,satellite_87,satellite_88,0,0.011841976666666667
12,satellite_87,satellite_100,1,0.0006933733333333333
12,satellite_88,satellite_89,0,0.01187107
12,satellite_88,satellite_101,1,0.0009286866666666666
12,satellite_89,satellite_90,0,0.011925246666666667
12,satellite_89,satellite_102,1,0.0020269800000000003
12,satellite_90,satellite_91,0,0.01196046
12,satellite_90,satellite_103,1,0.0027277533333333335
12,satellite_91,satellite_104,1,0.002821726666666667
12,satellite_92,satellite_93,0,0.011904866666666666
12,satellite_92,satellite_104,0,0.01194914
12,satellite_92,satellite_105,1,0.0022830466666666667
12,satellite_93,satellite_94,0,0.011869153333333333
12,satellite_93,satellite_106,1,0.00126106
12,satellite_94,satellite_95,0,0.011874029999999999
12,satellite_94,satellite_107,1,0.00046846666666666665
12,satellite_95,satellite_96,0,0.011915173333333334
12,satellite_95,satellite_108,1,0.0015067499999999998
12,satellite_96,satellite_97,0,0.011955426666666668
12,satellite_96,satellite_109,1,0.002447313333333333
12,satellite_97,satellite_98,0,0.01195642
12,satellite_97,satellite_110,1,0.0028566533333333334
12,satellite_98,satellite_99,0,0.011913673333333333
12,satellite_98,satellite_111,1,0.0026243
12,satellite_99,satellite_100,0,0.011861373333333333
12,satellite_99,satellite_112,1,0.0018131799999999997
12,satellite_100,satellite_101,0,0.011841976666666667
12,satellite_100,satellite_113,1,0.0006933733333333333
12,satellite_101,satellite_102,0,0.01187107
12,satellite_101,satellite_114,1,0.0009286866666666666
12,satellite_102,satellite_103,0,0.011925246666666667
12,satellite_102,satellite_115,1,0.0020269800000000003
12,satellite_103,satellite_104,0,0.01196046
12,satellite_103,satellite_116,1,0.0027277533333333335
12,satellite_104,satellite_117,1,0.002821726666666667
12,satellite_105,satellite_106,0,0.011904866666666666
12,satellite_105,satellite_117,0,0.01194914
12,satellite_105,satellite_118,1,0.0022830466666666667
12,satellite_106,satellite_107,0,0.011869153333333333
12,satellite_106,satellite_119,1,0.00126106
12,satellite_107,satellite_108,0,0.011874029999999999
12,satellite_107,satellite_120,1,0.00046846666666666665
12,satellite_108,satellite_109,0,0.011915173333333334
12,satellite_108,satellite_121,1,0.0015067499999999998
12,satellite_109,satellite_110,0,0.011955426666666668
12,satellite_109,satellite_122,1,0.002447313333333333
12,satellite_110,satellite_111,0,0.01195642
12,satellite_110,satellite_123,1,0.0028566533333333334
12,satellite_111,satellite_112,0,0.011913673333333333
12,satellite_111,satellite_124,1,0.0026243
12,satellite_112,satellite_113,0,0.011861373333333333
12,satellite_112,satellite_125,1,0.0018131799999999997
12,satellite_113,satellite_114,0,0.011841976666666667
12,satellite_113,satellite_126,1,0.0006933733333333333
12,satellite_114,satellite_115,0,0.01187107
12,satellite_114,satellite_127,1,0.0009286866666666666
12,satellite_115,satellite_116,0,0.011925246666666667
12,satellite_115,satellite_128,1,0.0020269800000000003
12,satellite_116,satellite_117,0,0.01196046
12,satellite_116,satellite_129,1,0.0027277533333333335
12,satellite_117,satellite_130,1,0.002821726666666667
12,satellite_118,satellite_119,0,0.011904866666666666
12,satellite_118,satellite_130,0,0.01194914
12,satellite_118,satellite_131,1,0.0022830466666666667
12,satellite_119,satellite_120,0,0.011869153333333333
12,satellite_119,satellite_132,1,0.00126106
12,satellite_120,satellite_121,0,0.011874029999999999
12,satellite_120,satellite_133,1,0.00046846666666666665
12,satellite_121,satellite_122,0,0.011915173333333334
12,satellite_121,satellite_134,1,0.0015067499999999998
12,satellite_122,satellite_123,0,0.011955426666666668
12,satellite_122,satellite_135,1,0.002447313333333333
12,satellite_123,satellite_124,0,0.01195642
12,satellite_123,satellite_136,1,0.0028566533333333334
12,satellite_124,satellite_125,0,0.011913673333333333
12,satellite_124,satellite_137,1,0.0026243
12,satellite_125,satellite_126,0,0.011861373333333333
12,satellite_125,satellite_138,1,0.0018131799999999997
12,satellite_126,satellite_127,0,0.011841976666666667
12,satellite_126,satellite_139,1,0.0006933733333333333
12,satellite_127,satellite_128,0,0.01187107
12,satellite_127,satellite_140,1,0.0009286866666666666
12,satellite_128,satellite_129,0,0.011925246666666667
12,satellite_128,satellite_141,1,0.0020269800000000003
12,satellite_129,satellite_130,0,0.01196046
12,satellite_129,satellite_142,1,0.0027277533333333335
12,satellite_130,satellite_143,1,0.002821726666666667
12,satellite_131,satellite_132,0,0.011904866666666666
12,satellite_131,satellite_143,0,0.01194914
12,satellite_131,satellite_144,1,0.0022830466666666667
